id	title	orig_title	author	language	published	avg_rating	ratings_count	review_count	genre_1	genre_2	genre_2	to_read	currently_reading	favorites
35640931	And So We Became Word		Sean Leary	2017-07-07		0.0	0	0						
31777540	Reports of Cases Argued and Adjudged in the Supreme Court of the United States, Volume 22; Volume 63		United States Supreme Court	2016-05-22		0.0	0	0						
22616520	Stars, Multicolor Foil Shape Stickers		NOT A BOOK	2004-01-02	English	0.0	0	0						
30920411	Key to the Teacher's Handbook of Algebra		James A. McLellan	2016-05-11		0.0	0	0						
16606339	The Social Construction of Anorexia Nervosa		Julie Hepworth	1999-01-01		3.5	2	0						
22251842	MATH PACE SCORE KEYS 1040-1042,1049-1051,1055-1057,1058-1060,1061-1063		Pace		English	0.0	0	0						
7226760	Psychology and Life	Psychology and Life	Richard J. Gerrig	1977-10-31	English	3.78	272	11	Psychology	Nonfiction	Science	571	45	2
19589359	Evidence-Based Practice in Infant and Early Childhood Psychology		Barbara A. Mowder	2009-07-15	English	0.0	0	0						
13655374	English Zone: Bk. 1		Margarita Prieto	2005-05-01	English	0.0	0	0						
6160800	The North York Moors Landscape Heritage	North York Moors (Landscape Heritage)	D.A. Spratt			0.0	0	0						
36092794	Experimental Psychology: A Manual of Laboratory Practice. Volume II Quantitative Experiments		Edward Bradford Titchener	2017-08-18		0.0	0	0						
21760130	Saving Summer		J.C. Isabella	2013-09-07		3.88	52	3						
25068255	Losos sumnje	The Salmon of Doubt: Hitchhiking the Galaxy One Last Time	Douglas Adams	2002-10-31		3.92	22671	787	Science Fiction	Fantasy	Humor	2935	161	140
16472634	Attachment in Adolescence: Reflections and New Angles: New Directions for Child and Adolescent Development, Number 117		Miri Scharf	2011-10-07		0.0	0	0						
20762332	Godolphin, Complete	Godolphin: A Novel (The Works of Edward Bulwer-Lytton (19 Volumes))	Edward Bulwer-Lytton	1833-10-31	English	3.6	10	1						
33062799	Le Cahier de Coline - Seyes, 96p, A5 - Etoile Et C Ur		Collectif	2015-03-01		0.0	0	0						
6879536	Reteaching Math: Fractions  Decimals: Mini-Lessons, Games,  Activities to Review  Reinforce Essential Math Concepts  Skills		Bob Krech	2008-10-31	English	5.0	1	0						
18496271	High Temperature Corrosion of Advanced Materials and Protective Coatings		Y Saito	1992-01-01		0.0	0	0						
34474882	Dark at the Crossing		Elliot Ackerman	2017-01-24		3.69	382	80	Fiction	War	Historical	2227	64	
6381446	A Nau E OS Dias	A nau e os dias (Portuguese Edition)	Teresa Vieira		English	0.0	0	0						
17402979	Analog Science Fiction and Fact, 1984 October		Stanley Schmidt	1984-09-11	English	3.67	3	0						
12912221	An Arranged Marriage		Jan Hahn	2011-06-07		3.89	1158	118	Romance	Historical	Historical Fiction	1153	17	19
25881974	Las reglas del juego. Libro II		Nisa Arce	2014-10-26	Spanish	4.44	78	11						
12103508	Ni Dieu, Ni Maître		CHRISTIAN MOUQUET	1989-10-31	French	0.0	0	0						
25009196	Gender Swap, Candle Shop: Story Bundle 1-5		Anita Dee	2015-02-08	English	0.0	0	0						
8565216	Salib di Bulan Sabit	The Cross & The Crescent	Jerald F. Dirks	2001-10-31	Indonesian	4.15	41	5						
35002760	The Art and Practice of Hypnotic Induction: Favorite Methods of Master Clinicians		Mark P. Jensen	2017-04-19		0.0	0	0						
28967754	Company Financial Reporting: A Historical and Comparative Study of the Dutch Regulatory Process	Company Financial Reporting	Stephen A. Zeff	1992-01-01		0.0	0	0						
34562129	Thesaurus Hymnologicus, Sive Hymnorum, Canticorum, Sequentiarum Circa Annum MD Usitatarum Collectio Amplissima, Vol. 2: Carmina Collegit, Apparatu Critico Ornavit, Veterum Interpretum Notas Selectas Suasque Adiecit; Sequentiae, Cantica, Antiphonae		Hermann Adalbert Daniel	2017-03-08		0.0	0	0						
32263744	The Science of Universal History		James Clarke Welling	2013-07-01		0.0	0	0						
9645292	Broken	Broken	Daniel Clay			3.84	1865	287	Fiction	Young Adult	Contemporary	676	28	30
32995996	"Sukoyakasa" towa		Yuriko Miyamoto	2012-10-03	English	0.0	0	0						
4253277	Enfants D'Edom: Et Autres Nouvelles	Les enfants d'Edom: Et autres nouvelles	Michel Fardoulis-Lagrange		English	0.0	0	0						
11741461	Over But Not Out		Richie Benaud	2010-09-30	English	3.83	29	2						
34101131	Spider-Man: Fever		Brendan McCarthy			0.0	0	0						
5757324	dueños de la tierra	Los Duenos de la Tierra	David Viñas	1974-07-01		3.67	15	1						
9943887	The Gordon Setter - A Complete Anthology of the Dog		Various	2010-11-03	English	0.0	0	0						
25588678	Mord auf dem Dornbusch: Ein Hiddensee-Krimi	Mord auf dem Dornbusch	Lena Johannson	2015-05-18	German	4.0	1	0						
1159315	Advanced Series in Physical Chemistry, Volume 14, Part I: Modern Trends in Chemical Reaction Dynamics: Experiment and Theory	Modern Trends in Chemical Reaction Dynamics: Experiment and Theory (Advanced Series in Physical Chemistry - Vol. 14)	Xueming Yang	2004-03-09	English	0.0	0	0						
3071304	Pants on Fire	Pants on Fire	Meg Cabot	2007-01-01	English	3.66	16189	690	Young Adult	Romance	Womens Fiction	1183	79	138
22637772	Digital Photography: 99 Easy Tips to Make You Look Like a Pro!		Ken Milburn	2002-06-25		0.0	0	0						
10219384	Del ghiaccio e della coagvlatione trattati del padre Daniello Bartoli della ...		Daniello Bartoli		Italian	0.0	0	0						
4638671	Jardins Prives de Paris	Jardins Prives Des Paris	Madison Cox	1989-11-01	Spanish	0.0	0	0						
33846702	Mail Order Bride: Amy: Clean and Wholesome Western Historical Romance		Ella Forter	2017-01-10	English	0.0	0	0						
17907334	John Ettwein and the Moravian Church During the Revolutionary Period		Kenneth Gardiner Hamilton	1940-10-31	English	0.0	0	0						
21007725	Spotlight on Fce: Student Book + My Fce Online Pack		Jon Naunton	2008-08-12	English	1.0	1	0						
11342068	Success: Glenn Bland Method		Glenn D. Bland	1975-06-01	English	0.0	0	0						
16309201	Laser: Grundlagen Und Anwendungen in Photonik, Technik, Medizin Und Kunst		Dieter Bäuerle	2009-01-27		4.0	1	0						
18115048	Knight to Remember 18c Flr	A Knight to Remember	Christina Dodd	1996-04-03		3.78	902	38	Romance	Historical Romance	Romance	599	12	3
32736505	Das Haus der verlorenen Seelen	Vastberaden	Britta Bolt	2014-05-13	German	3.6	40	13						
17183240	Talent Implied: New Writing from Griffith 2011		Griffith University	2011-10-31	English	4.0	1	0						
17735090	Dead Man Hand		T.M. Simmons	2012-09-02		4.14	63	7						
28242494	INTUITIVE EATING: With A Side Of Mindful Eating: How To Control Your Weight And Stop Allowing Food To Control You		Darrin Wiggins	2015-12-16	English	4.6	5	1						
339305	The Doll's House: A Play	Et dukkehjem	Henrik Ibsen	1879-10-31	English	3.69	81052	2772	Plays	Classics	Drama	24556	591	495
2749564	Ferns World	Ferns World (Green World)	Theresa Greenaway	1991-07-12		0.0	0	0						
199811	Erich Segal: A Critical Companion	Erich Segal: A Critical Companion (Critical Companions to Popular Contemporary Writers)	Linda C. Pelzer	1997-06-25	English	3.0	1	0						
26806071	Agujeros negros y pequeños universos	Black Holes and Baby Universes and Other Essays	Stephen Hawking	1993-10-31	Spanish	4.09	10342	235	Science	Nonfiction	Science	3583	91	25
449686	Politics Past	Politics Past (A Viking compass book)	Dwight Macdonald	1970-10-31	English	4.75	4	0						
24941083	Women's Lives: The View from the Threshold	Women's Lives: The View from the Threshold (Alexander Lectures)	Carolyn G. Heilbrun	1999-06-05	English	4.0	9	1						
20495665	Forsaken	Forsaken (The World of Nightwalkers, #3)	Jacquelyn Frank	2013-12-14	English	4.03	1166	143	Fantasy	Paranormal	Romance	1857	25	4
26909970	In the Land of the Beautiful Trout		Arthur Tysilio Johnson	2015-09-27		0.0	0	0						
587537	Thomas Hardy		Thomas Hardy	1996-11-15	English	3.0	3	1						
16777787	The Human Animal: Personal Identity Without Psychology	The Human Animal: Personal Identity without Psychology (Philosophy of Mind Series)	Eric T. Olson	1997-01-09		3.65	31	1						
13663730	Human Resource Management&interpretv Sim Pk		Pearson	2009-01-01	English	0.0	0	0						
25755065	Inhumans: Attilan Rising  #1		Charles Soule	2015-05-27	English	3.58	48	4						
646750	Thanks a Lot, Robo-Turkey!	Thanks a Lot, Robo-Turkey! (Adventures of Jimmy Neutron Boy Genius 8x8 (Paperback))	Steven Banks	2004-10-31	English	4.0	2	0						
10899766	Remembering: Cleveland's Jewish Voices		Sally H. Wertheim	2011-04-01	English	3.0	1	0						
14965788	Business Knowledge for It in Pharmaceuticals: The Complete Handbook for It Professionals		Essvale Corporation		English	0.0	0	0						
7027633	Robinson Crusoe	The Life and Strange Surprising Adventures of Robinson Crusoe of York, Mariner	Daniel Defoe	1719-04-25		3.66	200019	4756	Classics	Fiction	Adventure	73761	4779	593
31591533	Annual Report of the Commissioner of Naturalization		United States Bureau of Naturalization	2016-05-20		0.0	0	0						
19296139	Bringing Metal To The Children: The Complete Berserker's Guide to World Tour Domination		Zakk Wylde	2011-05-01	English	3.7	429	47	Music	Nonfiction	Biography	325	30	3
32945846	Something Buried, Something Blue		Lorena McCourtney	2016-11-10	English	4.56	114	22						
3735704	Catch the Fire V 1 & 2 Song Book	Catch the Fire V 1 & 2 Song Book	Destiny Images	1998-05-01	English	0.0	0	0						
15269986	Where to Eat Boston/Cape Cod		Mobil Travel	2005-05-01	English	0.0	0	0						
15603771	Die Stadte Und Die Neuen Medien		Deutscher St Adtetag		English	0.0	0	0						
25144903	Perfect Paradores; The unique hotel chain in Spain, our best of their best hotels by Bill and Sarah Giles.		Sarah Giles	2014-02-12	English	0.0	0	0						
20905914	Mauritius North: Bilduma Souvenir Bat Argazki Koloretan Epigrafeekin		Llewelyn Pritchard	2014-02-18		0.0	0	0						
15132997	Tarragona, Mayo-Junio 1811: Una Ciudad Sitiada Durante La Guerra del Frances		Antoni Moliner I. Prada		Spanish	0.0	0	0						
25695172	Pádlem k amazonce		Don Starkell, Charles Wilkons		Czech	0.0	0	0						
16263624	Der Irak Und Arabien Aus Der Sicht Deutscher Kriegsteilnehmer Und Orientreisender 1918 Bis 1945: Aufstandsfantasien, Kriegserfahrungen, Zukunftshoffnungen, Enttaeuschungen, Distanz		Bernd Lemke	2011-12-30		0.0	0	0						
24976779	Seduce Me After The Show	ショーが跳ねたら逢いましょう (Show ga Hanetara Aimashou)	Est Em	2006-08-21	English	3.85	72	7						
29609025	Sunk by Lies		Jess Erin	2016-03-25	English	4.33	3	2						
18994096	Little Bead Boxes: 12 Miniature Containers Built with Beads	Little Bead Boxes: 12 Miniature Containers Built with Beads	Julia S. Pretl	2006-10-01	English	4.2	86	4						
17561089	My Submissive Pair		Elliot Silvestri	2013-02-15		0.0	0	0						
16519174	The Politics of Post-Industrial Welfare States: Adapting Post-War Social Policies to New Social Risks		K Armingeon	2006-04-17		0.0	0	0						
24448464	The Life and Adventures of Nat Love	The Life and Adventures of Nat Love, Better Known in the Cattle Country as "Deadwood Dick"	Nat Love	1906-10-31	English	3.58	90	15						
35178198	Gandhians Remembered for Forgotten Indians		Pranab Sarkar	2017-05-16		0.0	0	0						
16720157	Dark and Stormy Knights	Dark and Stormy Knights	P.N. Elrod	2010-07-31	English	3.91	5555	410	Fantasy	Urban Fantasy	Fantasy	2389	28	18
15979225	El Riesgo y La Historia Empresarial Antioqueana: Tres Casos de Estudio: Carlos E. Restrepo, Josae Maraia Pepe Sierra, Ricardo Olano		Rubi Consuelo Mejía Quijano	2011-01-01	Spanish	0.0	0	0						
10753252	The Nine Lives Of A Dysfunctional Cat		Steven Appleby			3.0	2	2						
30118909	The Wizard of Oz - Waddle Book		L. Frank Baum		English	4.0	1	0						
15232982	Michigan Crime in Perspective 2007		Kathleen O'Leary Morgan	2007-05-31	English	0.0	0	0						
6579910	Drama Games: Drama And Group Activities For Leaders Working With People Of All Ages And Abilities	Drama Games: Drama and Group Activities for Leaders Working With People of All Ages and Abilities	Bernie Warren	2009-06-09	English	0.0	0	0						
32762368	Carol Danvers: Ms. Marvel/Captain Marvel		Gerry Conway	2016-09-30	French	3.91	22	3						
32398679	History of the Jews; Volume 1	History of the Jews: Volume 1. From the Earliest Period to the Death of Simon the Maccabee (135 B.C.E.)	Heinrich Graetz	1956-01-01		3.89	9	0						
6782204	A Taste of Health : Exploring Japanese Food Culture		Peggy Grodinsky	2000-10-31		0.0	0	0						
1825321	Watch Hill: By River and By Sea	Watch Hill: By River and By Sea (Images of America: Rhode Island)	Brigid Rooney Smith	1999-06-30	English	4.0	3	0						
20323461	To Be A Man		Roger Knowles	2011-08-01	English	3.82	22	5						
18055187	Proof of God		Donna Maskell	2011-07-31		0.0	0	0						
20898158	Nothing Rhymes With Orange!		Jennifer M. Rodriguez	2013-09-29	English	0.0	0	0						
14718369	The Americas		Amos Peaslee	1970-07-01	English	0.0	0	0						
4188175	Krsnakavitakal	Krsnakavitakal	Sugatakumari		English	0.0	0	0						
336725	Fixer Chao	Fixer Chao: A Novel	Han Ong	2001-04-26	English	3.41	117	19						
6413189	Education and Sociology		Émile Durkheim	1956-10-31	English	3.5	52	8						
25244682	La coscienza di Andrew	Andrew's Brain	E.L. Doctorow	2014-01-14	Italian	3.2	3784	801	Fiction	Literary Fiction	Contemporary	5290	114	9
35029052	The Elimination of Karma Factor: free living outside the causality loops		Patrick Adrian	2016-07-06		0.0	0	0						
16765217	Roots and Patterns: Hebrew Morpho-Syntax	Roots and Patterns: Hebrew Morpho-syntax (Studies in Natural Language and Linguistic Theory)	Maya Arad	2005-01-01		3.5	2	0						
21196917	Columbia Common Sentence Structure Mistakes at SAT		Richard  Lee	2012-03-29	English	0.0	0	0						
23638197	Longman Primary Science Pupils' Book Two		P. Asun	1991-10-31	English	0.0	0	0						
22926448	Radost z x: Průvodce matematikou od jedné do nekonečna	The Joy of x: A Guided Tour of Math, from One to Infinity	Steven H. Strogatz	2012-10-31	Czech	3.98	3316	466	Nonfiction	Science	Mathematics	5254	642	13
4101982	Nitty Gritty Grammar: Sentence Essentials For Writers	Nitty Gritty Grammar  Student's Book: Sentence Essentials for Writers	A. Robert Young	1994-03-01	English	4.0	3	1						
32884678	忘れえぬ秋の夜 ハーレクイン・ディザイア		キャシー ディノスキー	2007-10-31	English	0.0	0	0						
9316463	The Key to Personal Peace	The Key to Personal Peace	Billy Graham	2003-01-01	English	4.27	203	17	Christian	Nonfiction	Spirituality	49	35	
16894655	Wire Jewelry Visual Quick Tips	Wire Jewelry VISUAL Quick Tips	Chris Franchetti Michaels	2008-11-13		4.22	37	3						
23183543	The Birds of Nebraska: Revised Edition, 2013		Paul Johnsgard	2013-07-03		0.0	0	0						
34800788	Barbie: Princess Charm School Storybook		Na			0.0	0	0						
35530525	Webfoot		Tommy Glenn McKinney	2012-02-01		0.0	0	0						
24603080	A picture of a dead horse: Autobiography of Trevor Herdman Living • Loving • Laughing • And Spinal Injury		Trevor Herdman	2014-10-11	English	4.25	4	2						
25899931	banchimma		NEET SUZUKI	2013-01-21	English	0.0	0	0						
3732334	Chronicles of the Grim Peddler, Volume 1	Chronicles of the Grim Peddler, Volume 1	Joung-A Lee	2008-07-22	English	3.87	117	16						
15973160	Daring Mystery Comics		Jesse Russell	2012-03-30	English	0.0	0	0						
5494612	The Employer's Legal Handbook	The Employer's Legal Handbook	Fred S. Steingold	1997-02-28	English	3.6	45	2						
28735006	Comley's History of the State of New York : Embracing a General Review of Her Agricultural and Mineralogical Resources, Her Manufacturing Industries, Trade and Commerce, Together with a Description of Her Great Metropolis, from Its Settlement		W J Comley	2015-11-09		0.0	0	0						
27350676	Special Scientific Report		United States National Marine Fisheries	2015-09-07		0.0	0	0						
19379178	60 Camtasia Video Tutorials		ebook	2011-06-04	English	5.0	1	0						
17624602	The Paston Family in the Fifteenth Century: Volume 1, the First Phase	The Paston Family in the Fifteenth Century (Cambridge Studies in English Legal History)	Colin Richmond	1990-10-31		4.0	1	0						
18238163	Pluralitat Und Bildung		Ingrid Gogolin	1997-01-31		0.0	0	0						
248764	Climbing Mount Improbable		Richard Dawkins	1996-10-31	English	4.07	6943	131	Science	Nonfiction	Science	3225	49	20
17439152	Opuscules, Volume 2...		Évariste Parny	2012-10-25		0.0	0	0						
25682071	Cooking with Cherries: Absolute Delicious Cherry Recipes that you will Love!		Hood Theorem	2015-06-05	English	2.0	1	0						
16703853	Top Mtb Trails		Jacques Marais	2011-12-01		5.0	2	0						
15527116	Ka Razumevanju Abortusa U Srbiji		Mirjana Rasevic			0.0	0	0						
16776445	Documents in European Community Environmental Law	Documents in European Community Environmental Law	Philippe Sands	1995-01-01		5.0	1	0						
7743999	Lord Tophet: A Shadowbridge Novel	Lord Tophet: A Shadowbridge Novel	Gregory Frost	2008-01-01	English	3.8	260	32	Fantasy	Fiction	Science Fiction	194	6	5
25546077	A Most Unpleasant Wedding		Judith Alguire	2012-10-01	English	4.0	6	3						
2650037	Rebels and Redcoats	Rebels and Redcoats: The American Revolution Through the Eyes of Those Who Fought and Lived It	George F. Scheer	1957-10-31	English	4.11	56	9						
31105615	VariaRaires, Morales Et Historiques. T. I		Samuel Silvestre de Sacy	2016-03-01		0.0	0	0						
10171860	Tiny Yarn Animals: Amigurumi Friends to Make and Enjoy	Tiny Yarn Animals: Amigurumi Friends to Make and Enjoy	Tamie Snow	2008-08-01		3.95	151	19						
26445380	Homes for Workmen: A Presentation of Leading Examples of Industrial Community Development		Southern Pine Association	2015-08-04		0.0	0	0						
12051557	CHiP Teig's Side		Aviva Bel'Harold	2011-04-20		0.0	0	0						
29651014	Some Facts Concerning York and York County: A Sesqui-Centennial Memento		Charles A. Hawkins	2015-08-24		0.0	0	0						
12193329	Who Cares? A Handbook on Sex Education and Counseling Services for Disabled People		Debra Cornelius	1982-01-01		0.0	0	0						
24490464	Standing with the Dog K9 Psychology in a Nutshell		Mel Helmick	2012-04-19	English	5.0	1	0						
14781998	The Fantasy Seekers: Exploring Fantasy in Everyday Life		Gini Graham Scott	2000-11-01	English	0.0	0	0						
307775	Making Peace With The Plo: The Rabin Government's Road To The Oslo Accord	Making Peace With The Plo: The Rabin Government's Road To The Oslo Accord	David Makovsky	1995-12-07	English	0.0	0	0						
27363112	The Works of Alexander Pope: Esq. with Notes and Illustrations by Himself and Others. to Which Are Added, a New Life of the Author, an Estimate of His Poetical Character and Writings, and Occasional Remarks		Alexander Pope	2015-09-08		0.0	0	0						
33439391	Album Degli Status Quo: Status Quo Live at the BBC, Pictures: 40 Years of Hits, Rockers Rollin' - Quo in Time 1972-2000, Quid Pro Quo		Fonte Wikipedia	2011-07-29		0.0	0	0						
17835066	Treatise on the Gods	Treatise on the Gods	H.L. Mencken	1930-10-31		4.34	134	18						
32401340	Accurata, E Succinta Descrizione Topografica E Istorica Di Roma Moderna: Opera Posthuma; Volume 2b		Ridolfino 1705-1763 Venuti	2016-08-26		0.0	0	0						
32973329	Tests of Coal and Briquets as Fuel for House-Heating Boilers		D T Randall	2016-11-06		0.0	0	0						
17935995	Social Auditing of Environmental Laws in India	Social Auditing of Environmental Laws in India	Nomita Aggarwal	2003-10-31	English	4.0	1	1						
33587086	The Power of Me!		Tracy Thorpe Scott	2016-12-21		0.0	0	0						
27795079	The Web of Buddhist Wisdom: An Introduction to the Psychology of the Abhidhamma		Frits Koster	2016-12-11		0.0	0	0						
3997940	Living Without Depression and Manic Depression: A Workbook for Maintaining Mood Stability	Living Without Depression and Manic Depression: A Workbook for Maintaining Mood Stability (New Harbinger Workbooks)	Mary Ellen Copeland	1994-01-01		3.88	25	0						
20498276	Angels and Aliens		Chryselle Brown	2013-07-19	English	0.0	0	0						
25813087	Landscapes of Protest in the Scottish Highlands after 1914: The Later Highland Land Wars		Iain J M, Dr Robertson	2013-12-28	English	0.0	0	0						
3084284	A Pleasing Birth: Midwives and Maternity Care in the Netherlands	A Pleasing Birth: Midwives and Maternity Care in the Netherlands	Raymond G. De Vries	2004-09-01	English	4.33	6	1						
17109341	Swinb - T., C. B.: Aus: The British Library General Catalogue of Printed Books to 1975, 319.		Jim Emmett	1986-01-01		0.0	0	0						
18656174	Girls Are Gone		Marta Acosta			0.0	0	0						
10083553	Unknown Book 10083553		Unknown Author 554		Romanian	0.0	0	0						
19479907	Ewiger Tanz der Liebe	Mackenzie's Woman  (Bachelor Auction, #1) (Harlequin Temptation, No. 717)	JoAnn Ross	1999-10-31	German	3.33	15	0						
32382122	Flowers of the Cloister		Mary Wilfrid Sister [From Ol La Motte	2016-08-26		0.0	0	0						
28994567	The Presbyterian Casket, Volumes 3-4		Anonymous	2015-12-13		0.0	0	0						
25246313	A Christmas Carol	A Christmas Carol	Charles Dickens	1843-10-31		4.02	449285	11654	Classics	Fiction	Holiday	113264	8234	2297
29921615	The Luck Runs Out	The Luck Runs Out	Charlotte MacLeod	1979-10-31	English	3.95	644	44	Mystery	Mystery	Cozy Mystery	184	64	2
17396563	Reader's Theater: Expanding & Preserving the Union		Teacher Created Materials	2006-08-01		0.0	0	0						
3249502	The Estrangement of Black Male Youth: from a teacher's perspective	The Estrangement of Black Male Youth: from a teacher\'s perspective	Jerald McNair	2006-04-10		0.0	0	0						
8065640	DIY Media: Digital Literacies and Learning Through Popular Culture Production		Michele Knobel	2010-03-04	English	3.38	8	1						
30499474	Scipionis Maffei Origines Etruscae Et Latinae Sive de Priscis AC Primis Ante Urbem Conditam Italiae Incolis Commentatio: Qua Quae Ad Utriusque Gentis Tum Etruscorum Tum Latinorum Initia Et Linguam Pertinent Curiose Investigantur		Scipione Maffei	2016-04-28		0.0	0	0						
20545940	David & Tervenarius		Pat McCraw	2013-10-12		4.46	13	0						
34344704	Old Curiosity Shop	The Old Curiosity Shop	Charles Dickens	1840-10-31		3.75	13600	812	Classics	Fiction	Literature	553	34	53
14611045	Riverine Operations 1966-1969	Riverine Operations 1966-1969 (Vietnam Studies)	William B. Fulton	1973-10-31	English	4.0	2	0						
34265755	Notice Mas de Paris Seine-Et-Oise		Sans Auteur	2016-12-05		0.0	0	0						
33492360	Ri B Nno Zh Ng Yong Chuan: Sh O J N G Ngno Zh Ng Yong Chuan, AI Guo WAN, B Ng Chu N WAN, J Nei WAN, Chao Ri WAN, Riodejanero WAN		S. Su Wikipedia	2011-09-08		0.0	0	0						
15312930	Psychological Services for Schools		W. D. Wall		English	0.0	0	0						
10534235	Anselm Kiefer: Works on Paper in the Metropolitan Museum of Art		Nan Rosenthal	1998-10-31	English	3.0	3	1						
26170906	Erotische Kurzgeschichten - Best of 03: Sexy Füße in Nylons		Angelika Nylone	2014-12-15	English	0.0	0	0						
30657241	Soulprint		Megan Miranda	2015-02-03	English	3.66	1199	237	Young Adult	Science Fiction	Science Fiction	4679	56	10
7321002	Through Africa...with Grit, Determination, Guile and a Modicum of Stupidity	Through Africa...with Grit, Determination, Guile and a Modicum of Stupidity	Richard Merrick Jones	1999-09-30	English	3.0	1	1						
18871923	Amish Blizzards: The Complete Novel		Sicily Yoder	2013-08-06	English	3.27	26	6						
1217436	Sturm und Drang: Lenz, Wagner, Klinger, and Schiller: The Soldiers, The Childmurderess, Storm and Stress, and The Robbers	Sturm Und Drang: The Soldiers, the Child Murderess, Storm and Stress, and the Robbers	Alan Leidner	1992-01-01	English	4.0	11	0						
19508440	Unofficial Complete NBA Record Book 2011		Robert Jenson	2011-07-22	English	0.0	0	0						
32469826	Taking It Good: Over 50 Majestic Stories featuring Lustful Tight Women, and The Alpha Bad Boys that take them for the Night! Painful Pleasures!		Lauren Hill	2016-10-04	English	0.0	0	0						
26494442	The Crooked Dog Goes to a Farm		Joanne Stubenberg	2015-01-16		0.0	0	0						
6034118	Oda, prins van Krinkojynk	Oda, prins van Krinkojynk	Theo van de Wetering	1992-10-31		1.0	1	0						
2291896	La novia vendida	Bartered Bride	Anne Avery	1999-03-02	Spanish	3.24	51	6						
8709727	From the Earth to the Moon	De la Terre à la Lune	Jules Verne	1865-10-31		3.78	18076	585	Science Fiction	Classics	Fiction	11998	799	54
21999299	Glasgow's Last Days of Steam		W.A.C. Smith	2003-09-01		0.0	0	0						
27797845	Ashes on the Wind: A Novel	Ashes on the Wind (Lifeskills for Men)	John  Fischer	1998-06-30	English	3.2	10	1						
13392606	A Night in Rome	A Night in Rome	William Harrison Ainsworth	2008-05-23		2.0	2	0						
3549728	Lord Acton: A Study in Conscience and Politics	Lord Acton: A Study in Conscience and Politics	Gertrude Himmelfarb	1993-10-31	English	3.88	8	1						
29431458	LEITURA E INTERPRETAÇÃO DE DESENHO MECÂNICO		Prof. Osmar	2015-06-09	English	0.0	0	0						
22674517	The Devil's Bitch Wears Red Bottoms		Amina	2014-05-06	English	3.67	3	1						
21091299	A Critical Essay on Bob Dylan's A Hard Rain's A Gonna Fall		David Wheeler	2012-03-24	English	0.0	0	0						
4584795	Diffusion Of Technologies And Social Behavior		Nebojša Nakićenović	1991-05-17		0.0	0	0						
20051253	Mr. P. and Me		Debra Sapp	2011-12-21	English	0.0	0	0						
17868701	The Nazi Organisation of Women	The Nazi organisation of women	Jill Stephenson	2012-09-12		4.5	4	1						
5685359	Empirical Foundations in Industrial Organization		Michael Waterson			0.0	0	0						
21447443	The Woodpeckers		Fannie Hardy Eckstorm	2008-11-01		0.0	0	0						
29019381	The Blessed Sacrament; Or, the Works and Ways of God	Blessed Sacrament	Frederick William Faber	1978-06-30		4.83	6	0						
29420768	Memes: Funny Nintendo Pictures		Memes Guys	2016-03-02	English	0.0	0	0						
22876164	Walking on Gold		Janine Amos	2014-10-01		4.0	1	0						
18697790	Applications for Enrollment of Chickasaw Newborn, Act of 1905. Volume VII		Jeff Bowen	2013-09-15		0.0	0	0						
26533773	Baby Zebras at the Zoo		Eustacia Moldovo	2015-08-01		4.0	1	0						
2038992	Ascent to Civilization: The Archeology of Early Man	Ascent to Civilization: The Archeology of Early Man	John Gowlett	1984-01-31		3.75	4	0						
28198096	Guatemalan Woven Wealth: Preserving a Rich Textile Tradition		Deborah Chandler		English	0.0	0	0						
2857983	Davis's Manual of Psychosocial Nursing for General Patient Care	Davis's Manual of Psychosocial Nursing for General Patient Care	Linda M. Gorman	1996-01-15	English	0.0	0	0						
27849604	Girl on a Train		A.J. Waines	2013-06-20		3.85	14565	768	Mystery	Fiction	Thriller	8235	944	6
18536026	Computer Networks, the Internet and Next Generation Networks: A Protocol-Based and Architecture-Based Perspective		Thi-Thanh-Mai Hoang	2012-01-01		0.0	0	0						
12208006	In This Land The Purple Book , Volume Four		Matthew Haldeman-Time	2011-06-08		4.78	46	2						
15983846	The Restitution, Christ's Kingdom On Earth; The Return of Israel, Together with Their Political Emancipation; The Beast, HIs Image and Worship; Also, The Fall of Babyulon, and the Instruments of its Overthrow.		J. Litch	1848-10-31	English	0.0	0	0						
34969429	Clean Air ACT: Observations on EPA's Cost-Benefit Analysis of Its Mercury Control Options - Scholar's Choice Edition		U.S. Government Accountability Office	2015-02-14		0.0	0	0						
17153719	Eyes of the Hammer	Eyes of the Hammer	Bob Mayer	1991-01-01	English	3.89	807	59	War	Military	Thriller	1051	132	
29369822	¿Por qué trabajamos?	pourquoi nous travaillons	Jean Fourastié	1959-10-31	Spanish	3.67	3	0						
27256764	Fright Night's Scary Delights: A Trio of Terrifying Tales		Elaine Kelley	2015-10-19	English	0.0	0	0						
33409280	There's a Fly on My Head		Kaitlyn Marshall	2016-07-18	English	0.0	0	0						
31489788	The Law of Master and Servant: With a Chapter on Apprenticeship		Ernest Albert Parkyn	2016-05-25		0.0	0	0						
28323960	The Prince and the Pauper	The Prince and the Pauper	Mark Twain	1881-10-31		3.84	91984	1623	Classics	Fiction	Historical	38969	703	201
25682281	Leptin Resistance: Start Using the Ultimate Fat Burning Hormone Leptin To Lose Weight Naturally while Promoting Good Health		Ervin Briggs	2014-07-22	English	3.07	14	1						
17084441	I Belong: From Cancer to Wholeness		Bianca Lepori	2012-11-26		0.0	0	0						
